"asylum","location","latitude","longitude","location_pcode","location_level","location_id"
"CMR","Centre","12.367811378891","-1.5289195790733","20BFA013",1,4513
"CMR","Extreme-Nord","11.1","14.5","20CMR004",1,4796
"CMR","Littoral","4.26","10.1","20CMR005",1,4797
"CMR","Nord-Ouest","6.37","10.4","20CMR007",1,4799
"CMR","Ouest","5.5","10.6","20CMR008",1,4802
"CMR","Sud-Ouest","10.324455528054","-3.1712631297729","20BFA057",1,4525
"CMR","Mengang","4.768784197433","12.434761991829","CMRs032280",3,490
"CMR","Kousseri","12.087083","15.0148322","CMRs009178",3,470
"CMR","Sangmelima","2.9372148","11.9861694","CMRs032293",3,519
"CMR","Dschang","5.4459387","10.0471549","CMRs008639",3,444
"CMR","Akwaya","6.3804902810212","9.5090875240685","CMRs016504",3,3669
"CMR","Banyo","6.7496639","11.8036596","CMRs032264",3,414
"CAN","Canada : Dispersed in the country / territory","56.130366","-106.346771","CAN",0,535
"CAY","Cayman Islands : Dispersed in the country / territory","19.3133","-81.2546","CYM",0,536
"CAR","Bangui : Commune","4.366502","18.5524386","20CAF071",1,540
"CAR","Ombella M'Poko : Prefecture","5.0878177568114","17.99141872584","20CAF011",1,562
"CAR","Bamingui-Bangoran : Prefecture","8.2733455","20.7122465","20CAF051",1,539
"CAR","Basse Kotto","4.8719319","21.2845025","20CAF061",1,541
"CAR","Haut-Mbomou : Prefecture","6.2537134","25.4733554","20CAF063",1,547
"CAR","Haute-Kotto : Prefecture","7.7964379","23.3823545","20CAF052",1,546
"CAR","Kemo","5.808260161223","19.277803419551","20CAF041",1,552
"CAR","Lobaye","4.3525981","17.4795173","20CAF012",1,553
"CAR","Mambere Kadei","4.7055653","15.9699878","20CAF021",1,554
"CAR","Mbomou : Prefecture","5.5189714515511","23.331798556025","20CAF062",1,555
"CAR","Nana-Gribizi : Economic prefecture","7.083330154","19.25","20CAF042",1,560
"CAR","Nana-Mambere","5.6932135","15.2194808","20CAF022",1,559
"CAR","Ouaka","6","21","20CAF043",1,563
"CAR","Ouham : Prefecture","7.090911","17.668887","20CAF032",1,564
"CAR","Ouham-Pende : Prefecture","6.4850984","16.1580937","20CAF031",1,565
"CAR","Sangha Mbaere","3.5","16.08329964","20CAF023",1,568
"CAR","Vakaga : Prefecture","9.5113296","22.2384017","20CAF053",1,569
"CAR","Haut-Mbomou: Obo/Mboki","5.3138646660642","26.252962567834","20CAF063003",2,548
"CHD","N'Djamena : Region","12.1348457","15.0557415","20TCD018",1,651
"CHD","Dosseye : Point","8.1537228121102","16.487137939063","TCDs003104",3,610
"CHD","Abeche","13.811409769012","20.824584960938","TCDs002573",3,4465
"CHD","Amboko : Point","7.9375188234184","16.587732316836","TCDs002402",3,582
"CHD","Beakoro","7.85461","16.465958","TCDs080155",3,3935
"CHD","Bedagoussang","7.860847","16.492393","TCDs080149",3,3936
"CHD","Bekan","7.81843","16.418272","TCDs080150",3,3937
"CHD","Bekourou","8.112055","17.51173","TCDs007761",3,592
"CHD","Belome : Point","10.93719959","15.43159962","TCDs004478",3,593
"CHD","Bembaidji","7.71435","16.17946","TCDs080147",3,3940
"CHD","Bengakara","7.811817","16.37991","TCDs080153",3,3941
"CHD","Bengonda","8.06667","16.166667","TCDs080152",3,3942
"CHD","Betabar","7.970949","16.06311","TCDs080146",3,3943
"CHD","Bongor","10.281634","15.371314","TCDr000000068",3,3945
"CHD","Daha 1","9.21895","20.477933","TCDs028455",3,3954
"CHD","Daha 2","9.489722","20.738889","TCDs005121",3,3953
"CHD","Dembo : Point","8.1439176","17.8272883","TCDs034564",3,605
"CHD","Diba","7.787601","15.769735","TCDr000000077",3,3952
"CHD","Dilingala","8.244491827424","17.69597888979","TCDs007763",3,3951
"CHD","Doholo : Point","9.123370171","16.24640083","TCDs007759",3,609
"CHD","Don","7.841305","16.4689716667","TCDs080148",3,3988
"CHD","Doumou","7.7882466666667","16.342348333333","TCDs080151",3,3989
"CHD","Gon","8.100073","17.673781","TCDs080047",3,3950
"CHD","Gondje : Point","7.9595750252097","16.553759956106","TCDs003057",3,617
"CHD","Goz Amer : Point","11.997784799005","21.752843852915","TCDs002885",3,621
"CHD","Kerfi","11.8809280085","21.302525581724","TCDs004590",3,635
"CHD","La Nya Pende","7.9234102982913","16.633782509428","20TCD009005",2,4404
"CHD","Moulkou","10.539077","15.58042","TCDs034550",3,3948
"CHD","Moyo : Point","9.9191882898575","20.878396126296","TCDs010065",3,650
"CHD","Silambi","8.416667","17.783333","TCDs080154",3,3947
"CHD","Tissi","10.9455","22.8614","TCDs004606",3,4468
"CHD","Vom","7.786899","15.765769","TCDs034555",3,3946
"CHD","Lac Region","13.540636445562","14.311419746181","20TCD007",1,3761
"CHD","Bol","13.46","14.74","TCDr000000118",3,4783
"CHD","Chari Baguirmi","11.7284","15.2457","20TCD003",1,4784
"CHD","Dar Es Salam : Point","13.619262851699","14.298645805507","TCDs080005",3,603
"CHD","Treguine : Point","13.440408202681","21.686418535098","TCDs002897",3,666
"CHD","Daboua","14.4136","13.6128","TCDs080014",3,4785
"CHD","Kiskawa","14.24","13.919","TCDs080040",3,4787
"CHD","Kiskra","13.8149075","14.1286765","TCDs015441",3,4788
"CHD","Liwa","13.8681","14.2646","TCDs015443",3,4789
"CHD","Ngouboua : Point","13.530656854485","14.002305819262","TCDs015446",3,652
"CHD","Tchoukoutalia : Point","13.672703206386","13.9132083077","TCDs009621",3,663
"CHD","Guelendeng","10.920325","15.546781","TCDs028460",3,3759
"CHD","Melea Dar Salam","13.75","14.16","TCDs080112",3,4790
"CHD","Am Nabak : Point","14.764034637187","22.332855549923","TCDs002895",3,579
"CHD","Bredjing : Point","13.428607191099","21.6971225607","TCDs002889",3,598
"CHD","Djabal : Point","13.9333333","22.2","TCDs002892",3,606
"CHD","Farchana : Point","12.45440006","15.21440029","TCDs002655",3,612
"CHD","Gaga : Point","13.763162499614","21.43895265442","TCDs002988",3,613
"CHD","Iriba","15.1268","22.2463","TCDr000000066",3,4786
"CHD","Iridimi : Point","15.127491113293","22.136586724385","TCDs002891",3,634
"CHD","Kouchaguine Moura","13.808278","21.18413","TCDs080156",3,4467
"CHD","Kounoungou : Point","14.463244413175","21.94217601136","TCDs002650",3,641
"CHD","Mile : Point","14.6","21.9","TCDs002890",3,646
"CHD","Oure Cassoni : Point","15.723019968999","23.101813948118","TCDs002894",3,654
"CHD","Touloum : Point","15.003101283307","22.272458617647","TCDs002893",3,665
"CHL","Chile : Dispersed in the country / territory","-35.675147","-71.542969","CHL",0,669
"CHI","Anhui: Province","31.779929809618","117.28527530677","20CHN001",1,3613
"CHI","Beijing : Municipality","39.904211","116.407395","20CHN002",1,673
"CHI","Guangdong : Province","23.132191","113.266531","20CHN006",1,678
"CHI","Heilongjiang: Province","46.712147530682","128.90470357586","20CHN011",1,3615
"CHI","Hubei : Province","30.546498","114.341862","20CHN014",1,686
"CHI","Jiangsu : Province","32.061707","118.763232","20CHN017",1,688
"CHI","Liaoning : Province","41.836175","123.431383","20CHN020",1,691
"CHI","Shaanxi : Province","34.265472","108.954239","20CHN024",1,697
"CHI","Shan Dong : Province","35.837333857662","118.67598616773","20CHN025",1,698
"CHI","Shanghai : Municipality","31.230416","121.473701","20CHN026",1,699
"CHI","Shanxi : Province","37.873532","112.562398","20CHN027",1,700
"CHI","Xinjiang : Autonomous Region","43.793026","87.627704","20CHN032",1,705
"CHI","Yunnan : Province","25.045806","102.710002","20CHN033",1,708
"CHI","Zhejiang : Province","30.267443","120.152792","20CHN034",1,709
"CHI","Henan : Province","34.765515","113.753602","20CHN012",1,684
"CHI","Hebei : Province","38.037057","114.468665","20CHN010",1,683
"CHI","Chongqing : Municipality","29.466331750898","106.99452405518","20CHN003",1,675
"CHI","Fujian : Province","26.10078","119.295144","20CHN004",1,676
"CHI","Guangxi : Autonomous Region","22.815478","108.327546","20CHN007",1,679
"CHI","Hunan : Province","27.419989966924","111.7273839964","20CHN015",1,685
"CHI","Ji Lin : Province","43.243750946051","126.91195954954","20CHN019",1,687
"CHI","Jiangxi : Province","28.675697","115.909228","20CHN018",1,689
"CHI","Neimenggu : Province","40.81739","111.76629","20CHN016",1,694
"CHI","Sichuan : Province","30.213656681116","102.70272373506","20CHN028",1,3616
"CHI","Tianjin : Municipality","39.316158007119","117.35650820752","20CHN030",1,701
"CHI","China : Dispersed in the country / territory","35.86166","104.195397","CHN",0,674
"CHI","Hainan : Province","20.017378","110.349229","20CHN009",1,681
"CHI","Guizhou: Province","26.757738861865","106.99977309948","20CHN008",1,3614
"HKG","Hong Kong SAR, China : Dispersed in the country / territory","22.396428","114.109497","HKG",0,1358
"MAC","Macao SAR, China : Dispersed in the country / territory","22.198745","113.543873","MAC",0,1798
"COL","Barranquilla","11.0041072","-74.8069813","COLs003205",3,714
"COL","Bogota : Capital district","4.31533432","-74.17960358","20COL011001",2,715
"COL","Department of Arauca","6.6495434553646","-70.707013696064","20COL081",1,4409
"COL","Cali : Point","3.4516467","-76.5319854","COLs003208",3,720
"COL","Cúcuta: Point","7.8890971","-72.4966896","COLr000000884",3,718
"COL","Colombia : Dispersed in the country / territory","4.570868","-74.297333","COL",0,723
"COL","Department of Amazonas","-1.1625225831742","-71.205212137689","20COL091",1,4408
"COL","Department of Antioquia","6.7393268476196","-75.399700692245","20COL005",1,4407
"COL","Department of Atlantico","10.727400594716","-74.941761919705","20COL008",1,4410
"COL","Department of Bolivar","4.1758510827187","-75.257059344945","20COL013",1,4411
"COL","Department of Boyaca","5.6059756776571","-73.009995293539","20COL015",1,4412
"COL","Department of Caldas","5.2877358799596","-75.390419276393","20COL017",1,4413
"COL","Department of Caqueta","1.348962119897","-75.135498046875","20COL018",1,4414
"COL","Department of Casanare","5.0312679348351","-72.410888671875","20COL085",1,4415
"COL","Department of Cauca","2.7076365034205","-76.915283203125","20COL019",1,4416
"COL","Department of Cesar","10.312440797587","-73.330933447202","20COL020",1,4417
"COL","Department of Choco","5.6168100795542","-77.091690957673","20COL027",1,4418
"COL","Department of Cordoba","8.3913847356002","-75.870462410103","20COL023",1,4419
"COL","Department of Cundinamarca","5.3602055408741","-74.378146764607","20COL025",1,4420
"COL","Department of Guainia","2.7981691015261","-68.376027068665","20COL094",1,4421
"COL","Department of Guaviare","1.9443497191422","-72.189673915252","20COL095",1,4422
"COL","Department of Huila","2.951784059071","-75.322265625","20COL041",1,4423
"COL","Department of La Guajira","11.21844089233","-72.886159560345","20COL044",1,4424
"COL","Department of Magdalena","11.069082513168","-73.993602293852","20COL047",1,4425
"COL","Department of Meta","3.7624609745896","-72.560799342737","20COL050",1,4426
"COL","Department of Nariño","1.3126768371909","-77.652345248236","20COL052",1,4427
"COL","Department of Norte de Santander","7.7958675645576","-72.66357421875","20COL054",1,4428
"COL","Department of Putumayo","0.61968464651415","-75.927422589653","20COL086",1,4429
"COL","Department of Quindio","4.4619405349546","-75.73974609375","20COL063",1,4430
"COL","Department of Risaralda","4.838478109298","-75.593740908041","20COL066",1,4431
"COL","Department of Santander","7.0060879737922","-73.248145214906","20COL068",1,4432
"COL","Department of Sucre","8.8523762072448","-74.90478515625","20COL070",1,4433
"COL","Department of Tolima","4.3551407770007","-75.25634765625","20COL073",1,4434
"COL","Department of Valle del Cauca","3.6318085167221","-76.57470703125","20COL076",1,4435
"COL","Department of Vaupes","0.91636503383241","-70.769709919887","20COL097",1,4436
"COL","Department of Vichada","4.85887740367","-69.114990234375","20COL099",1,4437
"COL","San Andres Islas : Department","12.53832722","-81.70453644","20COL088001",2,735
"COL","Cartagena : Point","10.3910485","-75.4794257","COLs003209",3,721
"COL","Medellín: Point","6.245790005","-75.57459259","COLr000000717",3,729
"COL","Pasto","1.2058837","-77.285787","COLs003224",3,732
"COL","Buenaventura : Point","3.8830471","-77.0197212","COLs003207",3,717
"COI","Comoros: dispersed in the country/territory","-11.62015645056","43.342273785083","COM",0,4532
"COB","Brazzaville : Capital","-4.2633597","15.2428853","COGs002934",3,748
"COB","Dolisie","-","-",NA,NA,NA
"COB","Hinda","-4.613332","12.043612","20COG005001",2,4759
"COB","Louvakou","-3.963335","12.598607","20COG008006",2,4760
"COB","Pointe Noire : Point","-4.7691623","11.866362","20COG010001",2,782
"COB","Tchiamba-Nzassi","-4.88778","12.062222","20COG005006",2,4761
"COB","Impfondo : Point","1.6259451","18.0539382","COGr000000006",3,756
"COB","Kintele Commune","-4.15","15.342224","COGr000000016",3,4610
"COB","Loukoléla","-1.038055","17.113887","20COG003002",2,4615
"COB","Moungoungui","2.998212","17.751356","COGs002928",3,4624
"COB","Ngabe","-3.198612","16.173615","COGr000000029",3,4627
"COB","Ouesso Commune","1.613609","16.05167","20COG012003",2,4633
"COB","Oyo","-1.033333","15.666667","COGs026825",3,4446
"COB","Betou-Centre","3.060364","18.515648","20COG007001",2,4597
"COB","Boundji/Obouya","-1.0254555","15.3541013","COGr000000060",3,747
"COB","Djambala","-2.5398781","14.7550108","COGs026818",3,751
"COB","Dongou","2.0465457","18.0509743","COGs002937",3,753
"COB","Enyelle","2.8175071","18.0183739","COGs002913",3,754
"COB","Gamboma","-1.8699741","15.8818766","COGr000000035",3,755
"COB","Ibenga","2.3316","18.1513","COGs002938",3,4607
"COB","Ignié","-3.34667","15.4883","COGr000000125",3,4608
"COB","Ikpembele","3.176705","18.620981","COGs002916",3,4609
"COB","Liranga","-0.663843","17.597281","COGs004977",3,766
"COB","Lombo","3.067433","17.172026","COGr000000109",3,4613
"COB","Lopola","3.073266","16.99274","COGr000000110",3,4614
"COB","Makoua District","0.006948","15.633337","20COG003003",2,4617
"COB","Mokabi","3.288495","16.797984","COGr000000113",3,4618
"COB","Mokeko","1.563332","15.94111","COGr000000070",3,4619
"COB","Mouale","3.374671","17.175026","COGr000000116",3,4623
"COB","Ngbala","2.016671","14.899997","COGr000000119",3,4628
"COB","Ngo","-2.487226","15.755554","20COG009009",2,4629
"COB","Owando","-0.4829632","15.8936224","COGr000000048",3,780
"COB","Pikounda","0.551941","16.630831","COGr000000041",3,4636
"COB","Mokeko","1.404996","16.318336","20COG012001",2,4637
"COB","Site du 15 Avril","3.057331","18.507018","COGs031854",3,4640
"COB","Thanry","2.636627","17.183077","COGr000000111",3,4644
"COB","Tingama","3.398022","17.330367","COGr000000112",3,4645
"COB","Bouenza","-4.1750975823277","13.557674572311","20COG001",1,4307
"COB","Lekoumou","-3.1765523328741","13.393232736768","20COG006",1,765
"COB","Niari : Departement","-3.18427","12.2547919","20COG008",1,775
"COB","Pool : Departement","-3.8257012691957","15.208611000098","20COG011",1,783
"COB","Site de Bouemba","-2.159194","16.128042","COGs031856",3,4639
"COB","Epena","1.352499","17.452499","20COG007005",2,4605
"COB","Kelle","-0.061393","14.496667","20COG004003",2,4757
"COB","Makotimpoko","-1.996103","16.312679","20COG009006",2,4616
"COB","Montsenge","-1.932107","16.291574","COGr000000114",3,4620
"COB","Mopongo","-1.939586","16.357947","COGr000000115",3,4621
"COB","Mossaka","-1.214164","16.794166","20COG003004",2,4622
"COB","Mpouya","-2.6162972","16.2125017","COGr000000043",3,772
"COB","Site Procob","-1.996725","16.308394","COGr000000123",3,4641
"COB","Site Sous-prefecture","-1.994514","16.313989","COGr000000124",3,4642
"COB","Abala","-1.339722","15.520835","20COG009001",2,4596
"COB","Bouanela","0.50861","17.293053","COGr000000009",3,4599
"COB","Etoumbi","0.028888","14.905558","20COG004001",2,4758
"COB","Ewo : District","-0.90100420301152","14.811753791844","20COG004002",2,3617
"COB","Ngo : Point","-2.4872738","15.7527221","COGs004676",3,774
"COB","Okoyo : District","-1.3987184097073","14.851752649634","20COG004006",2,777
"COB","Ollombo","-1.2722707","15.8936224","COGr000000084",3,778
"COS","Costa Rica : Dispersed in the country / territory","9.748917","-83.753428","CRI",0,790
"ICO","Abidjan : Departement","5.3599517","-4.0082563","20CIV014001",2,372
"ICO","Khorogo","9.4669337","-5.6142558","CIVr000000227",3,384
"ICO","Guiglo : Departement","6.5490578","-7.4976536","CIVs010444",3,383
"ICO","Tabou : Departement","4.4279197","-7.3570576","CIVs003003",3,389
"HRV","Croatia : Dispersed in the country / territory","45.1","15.2","HRV",0,799
"HRV","Zagreb","45.8150108","15.981919","20HRV021",1,800
"CUB","La Habana : Provincia","23.0540698","-82.345189","20CUB007",1,821
"CUB","Havana","23.0540698","-82.345189",NA,3,818
"CUB","Guantánamo : Provincia","20.00329971","-75.13330078","20CUB006",1,817
"CUB","Camaguey : Provincia","21.41460037","-77.94450378","20CUB002",1,811
"CUB","Pinar del Rio : Provincia","0","0","20CUB013",1,825
"CUB","Ciego de Avila : Provincia","21.9329515","-78.5660852","20CUB003",1,812
"CUB","Cienfuegos : Provincia","22.2379783","-80.365865","20CUB004",1,813
"CUB","Holguin : Provincia","20.88773918","-76.25879669","20CUB008",1,819
"CUB","Las Tunas : Provincia","21.0605162","-76.9182097","20CUB010",1,822
"CUB","Matanzas : Provincia","22.5767123","-81.3399414","20CUB011",1,823
"CUB","Sancti Spiritus : Provincia","21.9938214","-79.4703885","20CUB014",1,826
"CUB","Villa Clara : Provincia","22.4937204","-79.9192702","20CUB016",1,828
"CUW","Curacao : Dispersed in the country / territory","12.14841843","-68.92140961","CUW",0,829
"CYP","Cyprus : Dispersed in the country / territory","35.126413","33.429859","CYP",0,830
"CZE","Brno","49.193090710163","16.642742537641","CZEr000000051",3,4349
"CZE","Czech Republic : Dispersed in the country / territory","49.817492","15.472962","CZE",0,838
"CZE","Havirov","49.7803923","18.4306254","CZEs000114",3,840
"CZE","Predlice","50.6586023","13.9885833","CZEs000113",3,848
"CZE","Jaromer","50.3568041","15.924138","CZEs002665",3,843
"COD","Kinshasa","-4.3386631025837","15.298716226382","CODr000000151",3,3858
"COD","Kongo Central","-5.3416565853701","13.26868697085","20COD020",1,4364
"COD","Biringi","2.7999148","30.3377852","CODs002989",3,878
"COD","Bukavu : Point","-2.5123017","28.8480284","CODr000000115",3,882
"COD","Dilolo : Point","-10.6857884","22.3397377","CODs000127",3,886
"COD","Fizi","-4.3006793","28.9441309","20COD062023",2,899
"COD","Goma","-1.658501","29.2204548","20COD061010",2,901
"COD","Kalehe : Point","-2.0968724","28.9048234","CODr000000078",3,914
"COD","Kalemie : Point","-5.9127393","29.1913918","CODr000000149",3,915
"COD","Katanda (Tshiala)","-6.3498290397462","23.896360527724","CODr000000100",3,4070
"COD","Kipushi","-11.7602273","27.2499749","CODr000000085",3,937
"COD","Kolwezi","-10.7275273","25.5088914","20COD704030",2,942
"COD","Kongolo","-5.4035609709212","27.006590254605","CODr000000142",3,4061
"COD","Likasi : City","-10.9884148","26.7378585","CODr000000036",3,946
"COD","Lubudi : Territoire","-9.9564007","25.9704503","20COD704034",2,949
"COD","Lubumbashi : Point","-11.6876026","27.5026174","CODs003203",3,950
"COD","Lukolo","-4.9487262108206","28.742608125964","CODr000000155",3,4041
"COD","Lusenda","-3.8984288626201","29.100780620215","CODs011864",3,4369
"COD","Mongemonge","-4.1172577673741","29.086864753074","CODs002905",3,4034
"COD","Mulongwe","-4.2262629451421","29.042148200631","CODs031852",3,4370
"COD","Sakania","-12.758902240808","28.572936542446","CODr000000105",3,4068
"COD","Tanganyika","-5.9291458426308","29.184080287814","20COD706",1,4022
"COD","TC Kavimvira","-3.3506087078612","29.15875163613","CODs005226",3,4367
"COD","Tshabobo : Point","-2.879866123","23.65637779","CODs002416",3,1000
"COD","Uvira : Point","-3.3728836","29.1448793","CODs002906",3,1005
"COD","Baye","4.4579566","23.72257439","CODs004882",3,4458
"COD","Bili","4.557067784254","19.938536239788","CODs005179",3,4113
"COD","Bondo : Point","3.8164718","23.697829","CODr000000113",3,880
"COD","Bosobolo","4.1851509480329","19.876549693554","CODr000000011",3,4075
"COD","Boyabu","-2.879866123","23.65637779","CODs005223",3,881
"COD","Faradje","3.7294433384493","29.718030486256","CODs002677",3,4371
"COD","Gbadolite","4.2727035396836","21.033323854208","CODs005144",3,4048
"COD","Gboko","4.6884396651795","20.364404430913","CODs990213",3,4376
"COD","Inke","4.1991842236517","21.015232601768","CODs005128",3,906
"COD","Kanzawi","4.1313389121422","22.457142312181","CODs990214",3,4046
"COD","Libenge : Territoire","3.6415601908212","18.629515059292","20COD403034",2,4051
"COD","Mbito","4.1784776668209","22.820484536501","CODs004766",3,4047
"COD","Mboti","-2.879866123","23.65637779","CODs005224",3,962
"COD","Mobayi Mbongo","4.295061064738","21.209104601294","CODs005145",3,4049
"COD","Mole","4.1362924364251","18.803581115527","CODs002391",3,967
"COD","Monga","4.2030293041461","22.82848963514","CODs005177",3,4044
"COD","Ndu","4.7111626919306","22.820061055678","CODs005160",3,4045
"COD","Nzeret","4.2833438867233","22.625345159322","CODr000000136",3,4043
"COD","Yakoma","4.0937955329732","22.437445790541","CODr000000023",3,4050
"COD","Zongo and Worobe","3.971459","23.3978499","CODs005172",3,1011
"COD","Mbanza Ngungu","-5.2450244","14.8571368","CODr000000038",3,961
"COD","Haut-Katanga : Province","-11.705291709887","27.484563941438","20COD707",1,4017
"COD","Haut-Uele : Province","3.5584815761713","28.629537678084","20COD504",1,4014
"COD","Ituri : Province","1.85","29.966667","20COD505",1,908
"COD","Kasai","-6.5167254354941","20.843260511756","20COD903",1,4018
"COD","Kasai-Central","-6.1507941052078","23.615111131221","20COD902",1,4019
"COD","Kasai-Oriental","-2.8437453","23.3823545","20COD802",1,918
"COD","Lomami","-6.1673149789842","24.523680433631","20COD804",1,4025
"COD","Lualaba","-10.796074888885","25.541014149785","20COD704",1,4024
"COD","Maniema : Province","-3.0730929","26.0413889","20COD063",1,956
"COD","Moba","-7.0368478","29.7628712","20COD706062",2,966
"COD","Nord-Kivu : Province","-0.7917729","29.0459927","20COD061",1,976
"COD","Pweto : Territoire","-8.3689994585126","28.843646725464","20COD707075",2,987
"COD","Sud-Kivu : Province","-3.011658","28.299435","20COD062",1,993
"COD","Tshopo : Province","0.5455462","24.9042208","20COD502",1,1004
"COD","Aru : Centre","2.8580758552297","30.840269671753","CODr000000018",3,4123
"COD","Nyunzu","-5.9609716622558","28.026121538132","CODr000000047",3,4067
"COD","Rumu","5.07","25.4","CODr000000125",3,4454
"COD","Bele","3.6016464005003","30.094901577104","CODs031856",3,4378
"COD","Mole-Zongo","3.971459","23.3978499","CODs005172",3,968
"COD","Gemena","3.2249463854382","19.795577788143","CODr000000041",3,4030
"COD","Bikoro","-0.73406414697336","18.140287287458","CODr000000098",3,4071
"COD","Bokungu","-0.60610319338752","22.312435136754","CODr000000163",3,4072
"COD","Bolomba","0.34138617560667","19.227280289132","CODr000000143",3,4073
"COD","Bomongo","1.1557678260184","18.344101409629","CODr000000131",3,4092
"COD","Fizi : Point","-4.09386","29.08267","CODs003870",3,900
"COD","Fungurume","-10.619996579571","26.315746470311","CODr000000010",3,4053
"COD","Idjwi: Territoire","-2.165851","29.056091","20COD062027",2,904
"COD","Kabalo","-6.05","26.916667","CODr000000099",3,4054
"COD","Kabare : Point","-2.4659779","28.817249","CODr000000166",3,910
"COD","Kailo: Territoire","-2.5520372070537","26.088694747469","20COD063026",2,912
"COD","Kakanda","-10.748663065223","26.417620405555","CODr000000042",3,4055
"COD","Kambove : Mulungwishi","-10.880617959327","26.595509643561","CODr000000063",3,4062
"COD","Kapata","-8.9521077833186","24.773962721229","CODr000000172",3,4056
"COD","Kasaji","-10.381648022205","23.448194558273","CODs005027",3,4057
"COD","Kasenga: Territoire","-7.271896","29.7454995","20COD707073",2,919
"COD","Kasongo: Territoire","-4.4238447","26.6700737","20COD063025",2,921
"COD","Kasumbalesa","-12.263594771289","27.791014518589","CODr000000090",3,4058
"COD","Katshia : Point","-6.879474038026","24.19166899219","CODs002414",3,924
"COD","Kisenge","-10.69333","23.1821309","CODs000134",3,939
"COD","Lubero : Point","-0.1549602","29.2437011","CODr000000104",3,948
"COD","Lukolela","-1.081538562434","17.129881605506","CODr000000158",3,4107
"COD","Lusuku : Point","-7.3294619","23.9001141","CODs002415",3,954
"COD","Makanza","1.5881461251717","19.103026203811","CODr000000015",3,4077
"COD","Manono : Ankoro","-7.2719335310169","27.463620565832","CODr000000139",3,4063
"COD","Masisi : Point","-1.3984294","28.8159812","CODr000000029",3,959
"COD","Mbandaka","0.0265717","18.2970692","CODr000000128",3,960
"COD","Mokambo","-12.428820945796","28.343539007526","CODr000000058",3,4064
"COD","Musonoie","-10.684721817053","25.438175579356","CODr000000086",3,4066
"COD","Mwenga : Point","-3.2943081","28.1005632","CODr000000164",3,971
"COD","Pangi : Territoire","-3.1764795","26.6291718","20COD063024",2,984
"COD","Rutshuru : Point","-1.1855697","29.4469508","CODr000000026",3,989
"COD","Sandoa","-9.6945417737878","22.868469256644","CODr000000043",3,4069
"COD","Walikale : Point","-1.4296737","28.0742249","CODr000000141",3,1008
"COD","Aba : Point","3.8685895","30.2224227","CODs002678",3,859
"COD","Aga","3.5530874159763","30.684454499526","CODs026828",3,4038
"COD","Ariwara : Point","3.1368821","30.7062535","CODs002683",3,862
"COD","Bangalu","4.9628566565882","27.418618262505","CODs002672",3,4082
"COD","Bitima","4.3512180001652","28.638110546108","CODs031845",3,4083
"COD","Buta","2.8045317","24.7499112","CODr000000102",3,883
"COD","Doruma : Point","4.7284265","27.6845508","CODs002681",3,888
"COD","Dungu (Kaka1)","3.6071132","28.5622893","CODs000129",3,895
"COD","Dungu-Centre","3.6071132","28.5622893","20COD504043",2,894
"COD","Duru","4.2530658532716","28.759924548792","CODs004820",3,4084
"COD","Gangala","4.6935326781742","27.524250854815","CODs002674",3,4085
"COD","Ingbokolo : Point","3.3974175","30.7637298","CODs004782",3,905
"COD","Isiro","2.7722364","27.6082774","CODs004859",3,907
"COD","Meri","3.8481220657726","30.223332378038","CODs031851",3,4010
"COD","Mogoroko","4.4542997098657","28.766068824527","CODs026831",3,4088
"COD","Mogoroko 1","4.413386743192","28.970448983693","CODs026832",3,4090
"COD","Mosombo","2.7475957553424","27.597797063595","CODr000000186",3,4089
"COD","Niangara","3.6732330618885","27.859129719436","CODr000000203",3,4079
"COD","Sugba","5.0067720339097","27.419319307543","CODs026833",3,4039
"COD","Kisangani","0.54354183924262","25.18505718559","CODr000000056",3,4031
"DEN","Denmark : Dispersed in the country / territory","56.26392","9.501785","DNK",0,1013
"DJB","Djibouti : Point","11.5720765","43.1456475","DJIs003221",3,1017
"DJB","Ali-Addeh : Point","11.825138","42.590275","DJIs000143",3,1014
"DJB","Hol-Hol : Point","11.3078768","42.9295323","DJIs000145",3,1018
"DJB","Obock : Pont","0","0","DJIs000146",3,3620
"DMA","Dominica","15.318744876072","-61.355367845119","DMA",0,4530
"DOM","Dominican Republic : Dispersed in the country / territory","18.735693","-70.162651","DOM",0,1019
"ECU","Ecuador : Dispersed in the country / territory","-1.831239","-78.183406","ECU",0,1023
"ARE","Cairo : Muhafazah - Governorate","30.0444196","31.2357116","20EGY001",1,1042
"ARE","Giza : Muhafazah - Governorate","29.877325802466","30.808366607568","20EGY021",1,1049
"ARE","Kalyobiya : Muhafazah - Governorate","30.3292368","31.2168466","20EGY014",1,1056
"ARE","Alexandria : Muhafazah - Governorate","31.2000924","29.9187387","20EGY002",1,1037
"ARE","Al Sharqia : Muhafazah - Governorate","30.572909351019","31.497302784484","20EGY013",1,1035
"ARE","Aswan : Muhafazah - Governorate","24.088938","32.8998293","20EGY028",1,1038
"ARE","El-Beheira : Muhafazah - Governorate","30.8480986","30.3435506","20EGY018",1,1046
"ARE","Luxor : Muhafazah - Governorate","25.6872431","32.6396357","20EGY029",1,1058
"ARE","Matrouh : Muhafazah - Governorate","29.569635","26.419389","20EGY033",1,1059
"ARE","Monofiya : Muhafazah - Governorate","30.5972455","30.9876321","20EGY017",1,1061
"ARE","Qena : Muhafazah - Governorate","26.155061","32.7160121","20EGY027",1,1065
